00VXe,rn1q1knr/pbpp4/1p2ppQ1/6N1/1bPP3p/2N3B1/PP2PPPP/R3KB1R b KQ - 0 10,f6g5 g3e5 h8h7 g6h7,1542,86,78,59,advantage middlegame short,https://lichess.org/3VBJUDYD/black#20
00Vt0,1k4r1/pp3p2/3qp3/2N5/1P1bp3/P3P3/5P2/2RR1K2 b - - 1 27,d6e5 c5d7 b8a8 d7e5,1099,86,98,209,advantage endgame fork short,https://lichess.org/Slko3RVs/black#54
00W5B,1r4k1/p5pp/5p2/2Rb4/1P4P1/P2r4/3P3P/3B1RK1 b - - 3 34,d3d2 c5d5 d2d5 d1b3 g8f8 b3d5,1398,76,79,252,advantage attraction endgame long pin sacrifice,https://lichess.org/6Gi4gAvw/black#68
00WNb,8/8/1KpB4/Pb6/1P5p/5k2/8/8 b - - 3 55,f3g2 a5a6 g2f3 a6a7,1280,86,100,27,advancedPawn bishopEndgame crushing endgame master short,https://lichess.org/y1pq4fXt/black#110
00WT8,r4rk1/ppp3pp/1b1p4/3P2q1/4B3/2P3P1/PP2QPK1/R4R2 w - - 0 20,f1h1 f8f2 e2f2 b6f2,1171,76,91,583,advantage fork middlegame short,https://lichess.org/nOoSj8Dd#39
00WbE,5rk1/2pp1q1p/n5p1/pp1PP3/3PB1PP/P2Q1p2/5P2/R5K1 w - - 0 25,d3b5 f7f4 b5d7 f4e4,1683,78,71,44,crushing endgame short,https://lichess.org/kCb1myun#49
00WcO,r1b1kb1r/ppp4p/3p1q1p/1B1Qp3/4P3/2N5/PPP2PPP/R3K2R b KQkq - 1 10,c7c6 b5c6 b7c6 d5c6,994,76,75,249,crushing middlegame short,https://lichess.org/azvNmdyf/black#20
00WiB,3q1rk1/4pp1p/p4Pp1/4p1P1/b1PpP2Q/3n3P/Pr2N1B1/R4RK1 b - - 1 22,b2e2 h4h6 e7f6 g5f6 d8f6 f1f6,1593,74,89,165,advantage long master middlegame,https://lichess.org/DU4WJjPm/black#44
00WmI,1nbqkbnr/r4ppp/p7/1ppB4/8/2NP4/PPP2PPP/R1BQK1NR w KQk - 1 8,c1e3 b5b4,1375,78,70,131,advantage oneMove opening,https://lichess.org/Xj2zo6H9#15
00WnZ,r1b1kb1r/pp2q3/2n3p1/2p1P2p/5Q2/1P2pN2/PBP3PP/2KR1B1R w kq - 0 16,f4e3 f8h6 e3h6 h8h6,1151,81,93,99,advantage middlegame pin short,https://lichess.org/N1ZbVg79#31
00WqT,r4r2/1ppb1p2/p2p2pk/5P2/4P3/2PBB1R1/PKP2P1q/8 b - - 4 26,h6h5 d3e2 h5h4 e3g5,1612,74,99,1277,mate mateIn2 middlegame short,https://lichess.org/HcfiWViE/black#52
00WvA,6k1/5pp1/2p4p/1pP5/qP2P3/5P2/1QKR2P1/4r3 w - - 11 42,b2b3 e1c1 c2c1 a4b3,1328,74,99,1450,crushing deflection endgame short,https://lichess.org/BrNXLzGk#83
00Wyh,2r5/8/8/pNp1r2p/3kNppP/1P1P4/2R2K2/8 b - - 2 42,d4d3 c2d2 d3e4 b5d6,1813,75,96,1663,endgame mate mateIn2 sacrifice short,https://lichess.org/2mLJufzX/black#84
00WzB,8/8/8/P1K1p3/5k1p/5b1B/5P2/8 w - - 3 46,h3f1 f3a8 c5d6 e5e4 f1g2 f4g4 a5a6 h4h3 g2h1 e4e3 h1a8 e3f2 a8f3 g4g3 a6a7 f2f1q a7a8q f1f3,2723,121,90,524,advancedPawn bishopEndgame crushing endgame promotion quietMove veryLong,https://lichess.org/VEqrGfJg#91
00WzS,r2qk2r/2pn1p1n/pp1p2bp/3Pp1bB/PPP1P3/2N1B3/3N2PP/R2Q1RK1 w kq - 3 17,h5g6 g5e3 g1h1 f7g6,1574,75,81,120,advantage hangingPiece intermezzo middlegame short,https://lichess.org/pGUj7Dyu#33
00X1l,5r1k/Q6p/1pb3p1/4q3/4p3/1BP2p1P/PP4P1/5RK1 b - - 0 30,f3g2 f1f8,978,89,100,185,endgame hangingPiece mate mateIn1 oneMove,https://lichess.org/IPGWdtue/black#60
00X2S,2kr4/1p4pp/p1p1b3/Q3Bq2/8/4PB2/1PP2PPP/1K6 b - - 2 24,g7g5 a5c7,1134,244,30,16,endgame mate mateIn1 oneMove,https://lichess.org/4JI17kTq/black#48
00X5w,r2q1r1k/1ppbb1pn/p1n4p/3Qpp2/B3P3/2P2N1P/PP3PP1/R1B1RNK1 w - - 2 14,f3e5 c6e5 a4d7 e5d7,1464,75,93,433,advantage middlegame short,https://lichess.org/tzCvvvDs#27
00XCT,6Q1/7K/2k5/3r4/8/8/8/8 w - - 5 82,h7h8 d5h5 g8h7 h5h7,1246,311,100,5,endgame equality queenRookEndgame short,https://lichess.org/I94rnuWS#163
00XTV,8/2k4p/p2p2p1/2pP1p2/2P4P/3K4/P2R1PP1/4r3 w - - 0 28,d2e2 e1e2 d3e2 c7b6 e2f3 b6a5 a2a3 a5a4,1789,74,99,441,crushing endgame master rookEndgame veryLong,https://lichess.org/6kM7Fimp#55
00XbN,6k1/R4p1p/6P1/3p4/8/2b5/1r2rBPP/5RK1 b - - 0 26,e2f2 g6f7 g8f8 a7a8,2082,78,91,229,advancedPawn advantage endgame short,https://lichess.org/RsJhaWfC/black#52
00Xfn,rn4k1/pp1q1r2/2pp2B1/3P4/2PB2b1/8/P2K1PP1/7R b - - 1 21,c6d5 h1h8,1525,82,56,143,mate mateIn1 middlegame oneMove,https://lichess.org/UcRGVasb/black#42
00YCP,2k3nr/1ppr2pp/p3pp2/2b5/5P2/1N2nN2/PP4PP/1RB1R1K1 b - - 3 15,c5a7 c1e3 a7e3 e1e3,995,76,88,312,advantage middlegame short,https://lichess.org/UMVnTZ8x/black#30
00YHj,5k2/1p6/8/4p2B/1R2Pp1p/3r1KpP/8/8 w - - 1 50,f3e2 d3e3 e2f1 f4f3 h5f3 e3f3,2338,77,92,1226,crushing endgame long,https://lichess.org/BqUcvzk5#99
00YMX,r5k1/1p2pp2/p2p3B/3P1P2/2P1P3/3p3Q/Pq6/R4K2 w - - 0 29,h3g4 g8h7 a1e1 h7h6,1283,340,100,4,defensiveMove endgame equality short,https://lichess.org/78vTggqs#57
00Ydr,r2qkb1r/p2p2pb/1p1PpN2/2p1Pp2/2P2P1P/4K3/PP2B1P1/3Q3R b kq - 2 21,g7f6 e2h5 h7g6 h5g6,1076,89,80,34,mate mateIn2 middlegame short,https://lichess.org/3hQsr2bX/black#42
00YhS,7K/8/8/5p2/4kP2/8/6P1/8 w - - 1 62,g2g3 e4f3 h8g7 f3g3 g7f6 g3f4,936,103,54,27,crushing endgame long pawnEndgame,https://lichess.org/JnQJMMAX#123
00Yqw,1Qbk1b1r/4rpp1/p1BP3p/8/3q4/6P1/1PP3PP/1K5R b - - 0 33,e7d7 c6d7 d4c5 d7c8,1960,77,66,44,crushing middlegame pin short,https://lichess.org/bJncxL9v/black#66
00Yuf,5rk1/n1q2ppp/1p1bpn2/1B1p1b2/NP1P4/P3PN2/3B1PPP/3Q1RK1 w - - 0 19,b5e2 f5c2 d1a1 c2a4,2007,75,95,3348,advantage interference middlegame short,https://lichess.org/1vvu6Sdh#37
00ZEW,r1b5/pppqNkp1/3p3p/6rn/1PP2p1N/P5P1/4Q2P/4RRK1 b - - 3 22,g5e5 e2h5 e5h5 f1f4 f7e8 e7g6,1684,194,82,8,advantage discoveredAttack long middlegame pin sacrifice,https://lichess.org/cjMxj5uZ/black#44
00ZEc,1r3bk1/5p2/3P1qRP/r1n1p3/ppB5/P2Q1P2/1PP5/1K6 b - - 0 35,g8h7 g6g7 h7h6 d3h7,1959,74,96,3742,doubleCheck mate mateIn2 middlegame short,https://lichess.org/7IfLNNVB/black#70
00ZWf,r1b2bnr/ppQp3p/2n2q1k/6pP/2B1P3/3P4/PPP2PP1/RNB1K2R w KQ - 1 11,c2c3 f8d6 c7d6 f6d6,1373,76,89,303,crushing middlegame short trappedPiece,https://lichess.org/bFAkQOCQ#21
00ZeT,1Q1k4/4r3/2q4p/2p1pp1P/2Bb4/1P6/P6K/4R3 b - - 4 43,d8d7 c4b5 c6b5 b8b5,1424,75,98,3971,crushing endgame pin short,https://lichess.org/c6iAy1Zc/black#86
00Zks,8/P1R4p/5pk1/4q1p1/5P2/6KP/5QP1/7r b - - 0 51,e5c7 a7a8q c7c3 a8f3,1753,77,81,73,advancedPawn advantage defensiveMove endgame promotion short,https://lichess.org/CPhnVb98/black#102
00a2M,r3r1k1/ppp2p1p/3p2pQ/8/1q6/3B1N2/nBK3PP/7R b - - 3 22,b4c5 c2b3 e8e5 f3e5 d6e5 h6h4,2080,215,-33,8,advantage defensiveMove long middlegame,https://lichess.org/PReNb2iq/black#44
00aBq,r2r2k1/pp3ppp/1qn2b2/3R4/4QB2/1P3N2/P4PPP/4R1K1 b - - 0 18,d8d5 e4e8 a8e8 e1e8,1133,80,100,54,backRankMate mate mateIn2 middlegame sacrifice short,https://lichess.org/0AybhVJm/black#36
00aDl,r5k1/1p3p2/2p1ppp1/3p4/2nP4/1QB2B1P/rPP2PP1/qNKR3R w - - 3 22,f3e2 a1b1 c1b1 a2a1,1534,73,95,3888,attraction mate mateIn2 middlegame queensideAttack sacrifice short,https://lichess.org/pc79SSEd#43
00aEe,rn3rk1/p4p1p/1p4p1/2p5/3n2PP/2Q4N/qPP3B1/2KR3R w - - 2 19,g2a8 d4e2 c1d2 e2c3,1342,214,43,3,crushing fork middlegame short,https://lichess.org/sWKGI4XE#37
00aL1,8/5pr1/1Q4k1/p2pp3/5Rp1/6P1/5PKP/3q4 b - - 1 33,g6h7 f4f5 d1f3 f5f3,1950,84,59,48,advantage endgame short,https://lichess.org/UKybXdi1/black#66
00aME,r1b2rk1/2qnbppp/3p1n2/1pp5/4PP2/1PNQ1N2/P3B1PP/1RB2RK1 w - - 0 14,d3b5 c8a6 b5a6 a8a6,1391,76,90,546,advantage middlegame short,https://lichess.org/16LXTr5C#27
00aYp,2rq1rk1/p1n1bp2/1p2p1pN/3nP2p/3P3P/P2Q1N2/1P4P1/RBB3K1 b - - 1 21,g8g7 h6f7 f8f7 d3g6,1744,81,75,62,crushing master middlegame short,https://lichess.org/AaaUgm4I/black#42
00abm,r1b1k2r/ppp2p2/2nppq1p/3P2p1/1bP3P1/2N2N2/PP2PPP1/2RQKB1R b Kkq - 0 11,c6e5 d1a4 e8f8 a4b4,1349,76,56,189,crushing fork middlegame short,https://lichess.org/6xRIE4k2/black#22
00ae5,2r1kb1r/1p3pp1/pqn1pnp1/3p4/1P1P1B2/P1N2N1P/2P2PP1/R2QK2R b KQk - 0 13,c6b4 c3a4 b6b5 a3b4,2275,228,100,7,equality middlegame short,https://lichess.org/VPTKzgUW/black#26
00awL,4q1r1/k2r1Rp1/ppp4p/2Qp4/3P4/2P1P3/PP4P1/2K2R2 w - - 0 35,c5c6 d7f7 f1f7 e8f7,1590,89,79,83,crushing endgame short,https://lichess.org/TPaROV8B#69
00b7t,r2qr1k1/pb3pp1/1p4n1/3p4/1P2p2p/P1P1N1P1/2Q1PPBP/3R1RK1 w - - 0 20,g2e4 e8e4 c2e4 d5e4 d1d8 a8d8,1474,76,86,103,advantage long middlegame,https://lichess.org/USUzRjja#39
00bFH,4r1k1/1q3ppp/3B1n2/p2P4/8/Pp3Q1P/5PPN/1R4K1 w - - 0 27,f3b3 e8e1 b1e1 b7b3,1284,339,100,2,deflection equality middlegame short,https://lichess.org/E8lzVecv#53
00bQA,r7/6k1/2b1R1n1/1p3nR1/1P1p3p/3P1PpP/2N3P1/6K1 b - - 0 40,f5e7 e6e7 g7f6 g5g6 f6e7 g6c6 e7d7 c6c5,2095,80,91,159,crushing exposedKing master middlegame pin skewer veryLong,https://lichess.org/1NlzMdB5/black#80
00bWA,2r1r1k1/3qbppp/pB6/3ppP2/2p1Q3/P6P/BPP3P1/R4RK1 w - - 0 22,e4e5 e7c5 e5d4 c5d4,963,83,90,354,crushing middlegame short,https://lichess.org/JvdmqrAX#43
00bXU,5r1k/p3q1p1/1p4pp/1P1BP1n1/2P1n1P1/5N1P/6Q1/5RK1 b - - 4 34,g5f3 f1f3 f8f3 g2f3,1472,263,100,6,equality middlegame short,https://lichess.org/hnvrdsFu/black#68
00baZ,r7/8/p1k5/1p1p1pn1/3R3p/2P1P2P/5P2/R5K1 w - - 0 31,d4h4 g5f3 g1g2 f3h4,954,93,95,192,crushing endgame fork short,https://lichess.org/tNXaI1nN#61
00bmj,r2q1k1r/p1p2ppp/1p6/8/3n2b1/1Q3NP1/PP1N1PP1/3RKB1R w K - 2 15,b3b4 c7c5 b4c4 d8e7 f1e2 b6b5 c4d3 g4f5 d3d4 c5d4,2446,83,38,94,advantage defensiveMove opening pin veryLong,https://lichess.org/FrYWZCWt#29
00bnu,2r2rk1/2QR1p1p/p3p1p1/1p4q1/5P2/P1N5/BPP3bP/2K4R w - - 1 20,c7c8 g5f4 c1b1 f8c8,1683,75,96,1663,advantage intermezzo middlegame short,https://lichess.org/zPFxVXT4#39
00bpH,8/5p2/pq5p/1p5k/6B1/6P1/P6P/2Q4K b - - 0 36,h5g4 c1f4 g4h5 f4f5,1839,74,88,205,endgame mate mateIn2 queenEndgame short,https://lichess.org/vVLXcQQI/black#72
00byq,2r3k1/2r1bppp/3ppn2/qp6/3BP3/1Q4P1/PP3PBP/1RR3K1 w - - 5 21,d4e3 c7c1 b1c1 c8c1 e3c1 a5e1 g2f1 e1c1,1175,78,90,415,advantage fork middlegame pin veryLong,https://lichess.org/gofuvC2L#41
00bzy,4k1r1/p1p5/2P4p/3rNp2/1b1BnP1p/4PR1P/P6K/1R6 b - - 1 27,e4d2 b1b4 d2f3 e5f3,1563,104,83,49,advantage middlegame short,https://lichess.org/hR3zgrkT/black#54
00cCK,3r4/1p3k1p/p1b2pp1/8/3rN3/P4P2/1P3KPP/3RR3 w - - 0 27,f2e3 d4d1 e1d1 d8d1,1236,78,82,448,crushing endgame short,https://lichess.org/K8cZoJ8R#53
00cW9,rn2kb1r/1bq2pp1/p3p2p/1p1nP3/2pP3B/2N2N2/1P1QBPPP/R4RK1 b kq - 1 13,f8b4 c3d5 b7d5 d2b4,1059,80,98,332,advantage capturingDefender discoveredAttack middlegame short,https://lichess.org/gmYIh1Kp/black#26
00cud,8/5p2/6p1/1p1N1k2/1PbK4/2P3P1/8/8 b - - 0 48,c4f1 d5e3 f5e6 e3f1,1010,76,100,398,crushing endgame fork master short,https://lichess.org/XdT6vR6T/black#96
00d5g,2b2rk1/pp4p1/2p5/4r3/2B5/1P6/P4pK1/5R2 b - - 4 32,g8h8 f1h1 c8h3 h1h3 e5h5 h3h5,1046,77,100,217,endgame long mate mateIn3,https://lichess.org/Vf4zaDk5/black#64
00d8a,r1b1k2r/1p3p2/p1pqp3/2b2Ppp/4P1n1/2NB3P/PPP3P1/R2QBR1K w kq - 1 15,d1f3 d6h2,1166,75,100,146,master mate mateIn1 middlegame oneMove,https://lichess.org/nWjnzIeC#29
00dTO,5q2/5rk1/3p1np1/p1p5/1pP2NP1/3PNp1P/PP5K/3Q4 b - - 1 30,f6d7 f4e6 g7g8 e6f8,848,79,100,378,crushing endgame fork short,https://lichess.org/AQ7wJCy0/black#60
00dTd,3r4/ppp1Q3/1b2kP2/8/4qp2/P1Pr4/1P3P2/1K2N3 b - - 5 31,e6d5 e7d8 d5c6 e1d3,2043,75,90,119,advantage endgame hangingPiece short,https://lichess.org/UVi7iEcB/black#62
00dUW,4k2r/1pb3pp/p4p2/2P1p2b/1PBn4/P3N1P1/3B1P1P/5RK1 w k - 3 23,e3d5 d4f3 g1g2 f3d2,1273,77,82,188,crushing fork middlegame short,https://lichess.org/RnKoYsGf#45
00dqP,r1b2rk1/5p1p/p3pP2/1p1p4/5q1n/1P5P/P1P1QPB1/1K1R2R1 b - - 2 21,f4f6 g2d5 h4g6 d5a8,1705,134,67,19,advantage discoveredAttack middlegame short,https://lichess.org/6NRhzen2/black#42
00e63,r4r1k/pp4pp/1qpp1b2/4p3/N3P3/3Q4/PPP2PPP/3RR1K1 b - - 3 16,b6d4 d3b3 b7b5 d1d4,1927,119,50,18,advantage discoveredAttack middlegame short trappedPiece,https://lichess.org/9lp8nVz7/black#32
00e7H,8/7p/p1p4k/1p1p4/3Qpq2/2P2NpP/PP4K1/8 w - - 0 44,f3d2 c6c5 d4c5 f4d2,2070,75,100,236,advantage deflection endgame master masterVsMaster short,https://lichess.org/DTE43D0V#87
00eC6,2kr4/1p3p2/1P6/Q1ppP3/3NnPqp/8/P5KP/2R1R3 w - - 1 29,g2h1 e4f2,989,128,83,15,master mate mateIn1 middlegame oneMove,https://lichess.org/Z0Kq2Ar8#57
00eGd,7R/8/p2kp3/2r4p/p4K2/6PP/P7/8 b - - 3 39,d6d5 h8h5 e6e5 h5e5,1337,76,93,561,crushing endgame rookEndgame short,https://lichess.org/uwded1rg/black#78
00eIQ,r3k2r/1bBq1pbp/pp2pn2/8/3PP3/2NB4/PPP3PQ/2KR2N1 b kq - 0 15,d7d4 d3b5 a6b5 d1d4,1423,78,79,105,crushing discoveredAttack middlegame short,https://lichess.org/bGq8tHWT/black#30
00eOw,r2r2k1/pp3pp1/5q1p/4p3/3p4/2N1P3/PPQ2P1R/2K4R w - - 0 25,e3d4 e5d4 c1b1 d4c3,1658,76,84,94,crushing middlegame short,https://lichess.org/QAjxFUBC#49
00eSU,5r2/p2R4/1p3pk1/PQ4p1/4p1q1/4P1P1/6PK/8 w - - 3 34,a5b6 f8h8 h2g1 g4g3,2007,79,87,157,crushing deflection endgame short,https://lichess.org/RCXs5UcQ#67
00f99,6k1/p4p2/1p5R/3r2p1/1P2b1P1/P3B2P/5P2/6K1 w - - 1 35,h6h5 d5d1 g1h2 d1h1 h2g3 h1g1,1136,81,82,54,advantage endgame long,https://lichess.org/2eLSy15i#69
00f9k,1b1r2k1/4pp1p/p1N3p1/1p6/8/PP2BN1P/6P1/6K1 b - - 0 27,d8c8 c6e7 g8f8 e7c8,862,89,84,70,crushing endgame fork short,https://lichess.org/IGibUvcX/black#54
00fN7,N1bk4/pp1p1R2/5bB1/4p3/4n3/8/PB2r3/2K5 b - - 5 24,e2f2 f7f8 d8e7 f8e8 e7d6 g6e4 f2b2 c1b2,2346,83,75,72,advantage fork middlegame veryLong,https://lichess.org/hpYXRUS4/black#48
00fTw,r2qk2r/4bpp1/4pn1p/pp1pPb2/2p2P1B/P1P1P3/1P2B1PP/RN1Q1RK1 b kq - 0 13,f5b1 e5f6 e7f6 h4f6,1649,77,83,76,advantage middlegame short,https://lichess.org/Y5xbRkWE/black#26
00fZM,5rk1/1q3r1p/3p2RQ/3p4/3B4/2P2P2/P5PP/6K1 b - - 0 30,h7g6 h6h8,1156,76,100,630,endgame mate mateIn1 oneMove,https://lichess.org/F6b275RM/black#60
00fgg,4r1k1/p4ppp/8/8/8/8/PP1b1PPP/K2R4 w - - 0 21,d1d2 e8e1 d2d1 e1d1,600,87,100,169,backRankMate endgame mate mateIn2 rookEndgame short,https://lichess.org/AjVJZKD1#41
00ft3,8/p7/2R3p1/4Nnk1/2P4p/7K/Pr6/8 b - - 3 50,g5f4 e5d3 f4g5 d3b2,1321,77,86,814,crushing endgame fork short,https://lichess.org/CFT5b92o/black#100
00fwM,Qn1qk2r/p4ppp/2p5/2bn4/4pPb1/2N5/PPPP2PP/R1B1KBNR w KQk - 1 9,h2h3 d8h4 g2g3 h4g3,1464,76,91,413,mate mateIn2 opening short,https://lichess.org/REHlrlvo#17
00g5t,5rk1/p1p3p1/bp2p2p/5p2/2qPB3/2P5/2Q2PPP/R4RK1 w - - 0 24,a1a4 c4f1,1269,107,76,40,kingsideAttack mate mateIn1 middlegame oneMove,https://lichess.org/aVCFv31r#47
00gH0,3r2k1/6pp/8/5Q2/2pP4/2Pq2P1/5RKP/8 b - - 2 35,d3c3 f5f7 g8h8 f7f8 d8f8 f2f8,1459,78,85,704,backRankMate endgame long mate mateIn3 sacrifice,https://lichess.org/vnNaoc4v/black#70
00gSv,r2qk2r/1p5p/p2b1p2/3p1Q2/3Bn3/P3P2P/2P2PP1/RN2K1NR w KQkq - 1 16,f5d5 d6b4 a3b4 d8d5,1106,80,79,89,advantage discoveredAttack middlegame short,https://lichess.org/TKSc9fWZ#31
00gcY,3r2k1/5ppp/b3p3/3q4/3r4/p2PQP1P/3R1NPK/R7 w - - 0 35,a1a3 d5d6 h2h1 d6a3,1458,79,63,59,crushing fork middlegame short,https://lichess.org/m6ztJedJ#69
00gsT,1r3rk1/p4pp1/4p2p/1Q2Pn2/1b1P4/4BN2/q4PPP/2R2RK1 w - - 1 19,c1a1 a2a1 f1a1 b8b5,1497,74,96,1936,crushing middlegame short,https://lichess.org/Uwrjbb82#37
00gtb,3q2k1/1Q3p1p/1p4p1/pP1pP3/P1r5/7P/6P1/3R2K1 w - - 0 31,d1d5 c4c1 g1h2 d8g5 b7b8 g8g7 e5e6 g5d5,1469,197,-100,7,crushing endgame veryLong,https://lichess.org/EYvcgkvd#61
00h5T,1r2r1k1/3p1pb1/p2q2pp/1p3P2/3p4/P6Q/BPP3PP/4RRK1 b - - 0 23,g6g5 e1e8 b8e8 f5f6,1698,80,58,63,crushing kingsideAttack master middlegame short,https://lichess.org/EzIYa6oA/black#46
00h7S,8/p1N3pp/5k2/2PB2b1/1P4b1/P6r/6K1/4R3 b - - 0 31,h3d3 c7e8 f6g6 d5e4,1667,117,73,14,crushing endgame short,https://lichess.org/3HiYfIf1/black#62
00h8Z,5k2/p1R4R/1p4p1/3r3q/3P4/2P2rQp/PP5K/8 b - - 4 36,f3g3 c7c8 d5d8 c8d8,1511,80,66,111,endgame mate mateIn2 queenRookEndgame short,https://lichess.org/UAWACryx/black#72
00hSW,2R5/4b1pk/1r5p/2pPN3/1p2P3/3P4/4K1PP/8 w - - 1 39,e5d7 b4b3 d5d6 e7d6 d7b6 b3b2 b6c4 b2b1q,1933,76,92,255,advancedPawn advantage endgame master promotion sacrifice veryLong,https://lichess.org/56G5UTGb#77
00hSr,r4rk1/5p2/1q2pnRP/p2p4/1ppP4/2P1P3/PPQN1P2/2K4R b - - 0 21,f7g6 c2g6 g8h8 g6g7,1091,76,100,1644,kingsideAttack mate mateIn2 middlegame short,https://lichess.org/FSHLYhgq/black#42
00i7t,4r2k/p4r1p/2pp1Q2/2p5/3b1P2/3P2R1/PqPB2PP/4RK2 b - - 0 21,d4f6 e1e8 f7f8 e8f8,935,87,89,83,hangingPiece kingsideAttack mate mateIn2 middlegame short,https://lichess.org/fBWee6U4/black#42
00iAF,7k/pQ4p1/2p4p/4r3/3r1p1n/6N1/PP2R1PP/6K1 b - - 0 30,f4g3 b7b8 h8h7 b8e5,1522,101,54,28,crushing endgame fork short,https://lichess.org/r62eqxQB/black#60
00igM,1k6/1p4R1/2p2p1P/8/2r5/p6K/8/8 b - - 0 39,c4e4 h6h7,1374,78,82,83,advancedPawn crushing endgame oneMove rookEndgame,https://lichess.org/HEu1qD1v/black#78
00ioV,6k1/5Rp1/p6p/1p2P3/1qp1pNQ1/2n1P3/5KPP/3r4 b - - 0 31,g8f7 g4e6 f7f8 f4g6,1874,75,96,2899,endgame mate mateIn2 short,https://lichess.org/IIOYa9Ac/black#62
00ir2,8/6kp/p2P2b1/2p5/2P5/P5P1/1rPR1K2/8 b - - 0 40,b2c2 d2c2 g6c2 d6d7,1379,80,76,86,advancedPawn crushing endgame short,https://lichess.org/9dmwAePJ/black#80
00ivI,2r2rk1/1p2b1p1/p2p1n1p/P2qpQ2/8/2P1BP2/1P1N2PP/3R1RK1 b - - 0 21,d5a5 f5e6 g8h7 e6e7,1408,75,97,1464,advantage fork middlegame short,https://lichess.org/wdThMmrO/black#42
00iyx,2kr1b1r/pp3ppp/2p1pq2/6B1/2P3Q1/7P/P4PP1/1R3RK1 b - - 3 19,f6g6 g5d8 g6g4 h3g4,1202,75,100,384,advantage middlegame short,https://lichess.org/vut9HU3T/black#38
00j9Q,rnb2r1k/2q2p1p/p2p1bp1/1p2pN2/4P1QN/3B3R/PPP2PPP/R5K1 b - - 1 19,g6f5 h4f5 c8f5 g4f5,2154,76,95,1693,advantage middlegame short,https://lichess.org/SalKpiT9/black#38
00jHX,6k1/2b3pn/1p5p/2p1N1n1/8/P1BP2PP/2b1NP1K/5B2 w - - 3 37,e2f4 c7e5 c3e5 g5f3 h2g2 f3e5,1407,76,94,216,advantage fork long middlegame,https://lichess.org/SvujXQY8#73
00jNk,7r/2Q2pb1/3ppk1p/5Bp1/3P4/1N2P1P1/Pr2qPP1/R5KR w - - 6 29,c7d6 e2f2 g1h2 f2g2,1183,74,100,1136,fork mate mateIn2 middlegame short,https://lichess.org/aOJ6ffu5#57
00jPH,1k1r3r/1b1p1p2/p3p3/1p2Pn2/3n2Np/P1Q5/1P3PPP/1B2NRK1 w - - 2 26,b1f5 d4e2 g1h1 e2c3,1240,75,100,3234,advantage fork middlegame short,https://lichess.org/01iokLOA#51
00jXD,3r2k1/p4pp1/1bN2q1p/8/Q3p3/P3P2P/5PP1/2R3K1 b - - 5 31,d8c8 c6e7 f6e7 c1c8,981,77,92,264,crushing discoveredAttack endgame short,https://lichess.org/JvQRcqwH/black#62
00jmi,r3k2r/pp2bpp1/2pqnnp1/3pN1B1/3P2PP/2N5/PPP1QP2/2K1R2R b kq - 2 15,e6g5 h4g5 h8h1 e1h1,1305,127,35,17,advantage middlegame short,https://lichess.org/9QAXaeaN/black#30
00jxj,2kr4/2p3pp/1pP1p2q/pr6/4RP2/Q4P2/PB1p1K1P/3R4 w - - 3 29,f2g2 b5h5,2016,77,49,83,crushing middlegame oneMove,https://lichess.org/8ImwhPxu#57
00kCm,2r3k1/3n1pp1/pq2r1p1/2p5/3b4/BP5P/P2N1PP1/R1Q1R1K1 w - - 0 23,a3b2 e6e1 c1e1 d4b2 d2c4 b6f6 c4b2 f6b2,1815,74,97,2052,advantage middlegame veryLong,https://lichess.org/gGz3J9oc#45
00kDo,8/5ppk/6qp/P1p1p3/2B4Q/1P2PbP1/5P1P/6K1 w - - 1 37,a5a6 g6b1 c4f1 f3e2 h4h3 e2a6,1913,77,92,286,advantage endgame long pin,https://lichess.org/dYy9DNqE#73
00kF8,1k6/1p6/8/4r1n1/6P1/6QP/PPPK4/4r3 w - - 9 42,h3h4 g5e4 d2e1 e4g3,1086,76,98,503,advantage discoveredAttack endgame fork short,https://lichess.org/BRKJV5qW#83
00kQE,1rb3k1/p5pp/1p6/3R4/2B1p3/8/PP3rPP/1K5R b - - 1 26,g8h8 d5d8 f2f8 d8f8,614,91,100,138,backRankMate endgame mate mateIn2 short,https://lichess.org/X9v1Mn91/black#52
00kRi,2r1kb1r/p1q2ppp/2p1p3/3pPbP1/Q2P3P/2R2P2/PP1N4/R1B1K3 w Qk - 3 20,c3c6 c7c6 a4c6 c8c6,674,113,85,168,crushing middlegame short,https://lichess.org/KE2mWPfP#39
00kZF,r3r3/1p1n2pk/2p1pq1p/2P5/1p2R3/P2Q1N1P/5PP1/R5K1 b - - 1 24,f6a1 e4e1 h7h8 e1a1,1388,77,91,1195,crushing discoveredAttack middlegame short,https://lichess.org/7skMhb04/black#48
00kbs,3r4/pp4pk/2pR2pp/2P5/5nr1/5R2/PPB2P1K/8 b - - 6 34,d8e8 f3f4 g4f4 c2g6 h7g8 g6e8,1603,82,76,57,advantage deflection endgame fork long,https://lichess.org/AZ4bw2mL/black#68
00km1,1R3rk1/p2q1ppp/3bpn2/3p4/Q2P4/2N3P1/P3PP1P/2B2RK1 b - - 0 17,d7a4 b8f8 g8f8 c3a4,1488,75,90,204,crushing intermezzo middlegame short,https://lichess.org/W2y2Akcv/black#34
